SalesOrderNumber,OrderDate,ItemsSold,SalesAmount,Country,ProductsEnum
SO73753,6/25/2015,3,2359.98,United States,2
SO73754,6/25/2015,1,2319.99,United States,2
SO73755,6/25/2015,1,539.99,United States,2
SO73756,6/25/2015,3,2405.47,United States,1
SO73757,6/25/2015,3,2449.99,United States,1
SO73758,6/25/2015,2,1264.84,United Kingdom,1
SO73759,6/25/2015,1,742.35,United Kingdom,2
SO73760,6/25/2015,4,811.32,Germany,2
SO73761,6/25/2015,5,2578.43,Australia,1
SO73762,6/25/2015,4,1189.46,Australia,1
SO73763,6/25/2015,3,2359.98,Australia,2
SO73764,6/25/2015,3,2339.97,Australia,1
SO73765,6/25/2015,3,2370.96,Australia,1
SO73766,6/25/2015,3,2324.92,Australia,2
SO73767,6/25/2015,4,2340.23,Australia,1
SO73768,6/25/2015,1,742.35,United States,2
SO73769,6/25/2015,3,2473.05,United States,1
SO73770,6/25/2015,3,2398.05,United States,1
SO73771,6/25/2015,3,553.97,United States,2
SO73772,6/25/2015,2,1174.48,United States,1
SO73773,6/25/2015,4,1136.76,United States,2
SO73774,6/25/2015,2,1735.98,United States,2
SO73775,6/25/2015,4,1732.26,France,2
SO73776,6/25/2015,1,1700.99,United Kingdom,3
SO73777,6/25/2015,4,1764.96,France,2
SO73778,6/25/2015,3,1775.47,United Kingdom,2
SO73779,6/25/2015,2,1129.48,France,1
SO73780,6/25/2015,6,663.44,France,1
SO73781,6/25/2015,2,574.98,United Kingdom,2
SO73782,6/25/2015,5,597.95,France,1
SO73783,6/25/2015,4,2453.04,Germany,2
SO73784,6/25/2015,1,2384.07,Australia,1
SO73785,6/25/2015,2,2419.06,Australia,2
SO73786,6/25/2015,4,2478.04,Australia,1
SO73787,6/25/2015,3,2473.05,Australia,1
SO73788,6/26/2015,4,579.46,Australia,2
SO73789,6/26/2015,2,2413.06,Australia,1
SO73790,6/26/2015,3,889.47,United Kingdom,2
SO73791,6/26/2015,1,49.99,Canada,2
SO73792,6/26/2015,5,123.95,Australia,1
SO73793,6/26/2015,2,28.98,Australia,1
SO73794,6/26/2015,2,32.28,Australia,2
SO73795,6/26/2015,3,27.77,Australia,1
SO73796,6/26/2015,3,110.96,Australia,1
SO73797,6/26/2015,2,7.28,Australia,2
SO73798,6/26/2015,3,128.97,Australia,2
SO73799,6/26/2015,1,34.99,Australia,1
SO73800,6/26/2015,1,34.99,Australia,2
SO73801,6/26/2015,2,12.98,Australia,2
SO73802,6/26/2015,2,2452.34,France,1
SO73803,6/26/2015,2,928.49,United Kingdom,1
SO73804,6/26/2015,4,836.45,Germany,1
SO73805,6/26/2015,1,2294.99,France,3
SO73806,6/26/2015,3,2399.47,United Kingdom,2
SO73807,6/26/2015,4,2344.96,Germany,2
SO73808,6/26/2015,1,8.99,United States,2
SO73809,6/26/2015,2,67.49,United States,2
SO73810,6/26/2015,2,28.98,United States,2
SO73811,6/26/2015,3,92.48,Canada,2
SO73812,6/26/2015,2,7.28,Canada,1
SO73813,6/26/2015,2,27.28,United States,2
SO73814,6/26/2015,1,21.49,United States,1
SO73815,6/26/2015,1,32.6,Canada,2
SO73816,6/26/2015,3,69.97,United States,2
SO73817,6/26/2015,3,64.97,United States,2
SO73818,6/26/2015,2,34.98,United States,1
SO73819,6/26/2015,1,69.99,Canada,2
SO73820,6/26/2015,3,128.97,Canada,2
SO73821,6/26/2015,2,13.98,Canada,2
SO73822,6/26/2015,2,13.98,Canada,2
SO73823,6/26/2015,3,127.28,Canada,2
SO73824,6/26/2015,1,21.98,United States,2
SO73825,6/26/2015,3,89.97,Germany,2
SO73826,6/26/2015,1,21.98,Germany,2
SO73827,6/26/2015,2,49.48,France,1
SO73828,6/26/2015,3,71.58,United Kingdom,2
SO73829,6/26/2015,3,38.88,France,2
SO73830,6/26/2015,1,3.99,United Kingdom,2
SO73831,6/26/2015,3,58.47,Germany,2
SO73832,6/26/2015,2,13.98,United Kingdom,3
SO73833,6/26/2015,3,74.98,United States,2
SO73834,6/26/2015,1,35,Canada,2
SO73835,6/26/2015,2,44.98,United Kingdom,1
SO73836,6/26/2015,3,2357.28,United States,2
SO73837,6/26/2015,2,2329.99,Canada,2
SO73838,6/26/2015,3,2351.96,United States,2
SO73839,6/26/2015,2,839.48,United States,3
SO73840,6/26/2015,4,2317.92,United States,1
SO73841,6/26/2015,2,2354.99,United States,2
SO73842,6/26/2015,3,2395.96,United States,2
SO73843,6/26/2015,3,2350.96,Canada,1
SO73844,6/26/2015,2,751.34,United Kingdom,2
SO73845,6/26/2015,3,2457.33,Australia,2
SO73846,6/26/2015,2,1174.48,Australia,1
SO73847,6/26/2015,4,600.46,Australia,1
SO73848,6/26/2015,4,1283.82,United States,2
SO73849,6/26/2015,1,2384.07,Canada,2
SO73850,6/26/2015,2,2419.06,United States,1
SO73851,6/26/2015,4,2400.34,United States,2
SO73852,6/26/2015,2,2419.06,United States,2
SO73853,6/26/2015,1,539.99,Canada,3
SO73854,6/26/2015,5,575.71,United States,2
SO73855,6/26/2015,2,1155.48,United States,2
SO73856,6/26/2015,2,1174.48,Canada,2
SO73857,6/26/2015,2,1145.48,United States,1
SO73858,6/26/2015,2,1735.98,United States,1
SO73859,6/26/2015,2,1754.98,United States,2
SO73860,6/26/2015,2,1735.98,Germany,2
SO73861,6/26/2015,2,58.98,France,2
SO73862,6/26/2015,3,1728.27,Germany,2
SO73863,6/26/2015,1,539.99,Germany,1
SO73864,6/26/2015,4,2426,France,2
SO73865,6/26/2015,2,2393.06,Germany,1
SO73866,6/26/2015,2,548.98,Australia,2
SO73867,6/27/2015,2,618.98,Australia,3
SO73868,6/27/2015,1,2384.07,Australia,2
SO73869,6/27/2015,2,13.98,Canada,1
SO73870,6/27/2015,2,27.28,Australia,2
SO73871,6/27/2015,3,37.97,Australia,2
SO73872,6/27/2015,1,49.99,Australia,4
SO73873,6/27/2015,2,33.98,Australia,1
SO73874,6/27/2015,2,2354.98,United Kingdom,3
SO73875,6/27/2015,5,2406.95,United Kingdom,1
SO73876,6/27/2015,2,549.98,France,2
SO73877,6/27/2015,3,621.96,France,1
SO73878,6/27/2015,1,34.99,Canada,2
SO73879,6/27/2015,2,78.48,Canada,1
SO73880,6/27/2015,3,88.97,United States,1
SO73881,6/27/2015,3,100.09,United States,2
SO73882,6/27/2015,2,34.98,United States,2
SO73883,6/27/2015,2,27.28,United States,3
SO73884,6/27/2015,1,29.99,United States,4
SO73885,6/27/2015,1,29.99,United States,3
SO73886,6/27/2015,2,14.98,United States,2
SO73887,6/27/2015,3,49.97,Canada,1
SO73888,6/27/2015,2,123.98,United States,2
SO73889,6/27/2015,1,69.99,United States,2
SO73890,6/27/2015,2,78.98,United States,3
SO73891,6/27/2015,1,4.99,Canada,3
SO73892,6/27/2015,1,4.99,United States,3
SO73893,6/27/2015,2,39.98,Canada,1
SO73894,6/27/2015,1,4.99,United States,2
SO73895,6/27/2015,1,4.99,United States,2
SO73896,6/27/2015,1,4.99,United States,1
SO73897,6/27/2015,2,7.28,United States,2
SO73898,6/27/2015,2,56.97,Germany,2
SO73899,6/27/2015,3,32.27,United Kingdom,2
SO73900,6/27/2015,2,32.28,Germany,2
SO73901,6/27/2015,3,60.47,United Kingdom,2
SO73902,6/27/2015,2,6.28,Germany,1
SO73903,6/27/2015,3,68.97,Germany,2
SO73904,6/27/2015,2,39.98,United Kingdom,2
SO73905,6/27/2015,1,35,United States,3
SO73906,6/27/2015,5,106.95,Canada,1
SO73907,6/27/2015,2,29.93,United States,2
SO73909,6/27/2015,4,2466.32,United States,1
SO73910,6/27/2015,5,2564.92,United States,1
SO73911,6/27/2015,4,2401.45,United States,1
SO73912,6/27/2015,2,804.48,United States,2
SO73913,6/27/2015,3,569.92,Canada,2
SO73914,6/27/2015,4,2362.27,United States,1
SO73915,6/27/2015,2,751.34,United Kingdom,1
SO73916,6/27/2015,3,756.33,Germany,1
SO73917,6/27/2015,2,1735.98,Australia,3
SO73918,6/27/2015,2,2478.34,Australia,3
SO73919,6/27/2015,3,2510.94,Australia,1
SO73920,6/27/2015,4,2482.23,Australia,1
SO73921,6/27/2015,1,2443.35,Australia,2
SO73922,6/27/2015,1,34.99,Australia,2
SO73923,6/27/2015,4,2381.96,Australia,1
SO73924,6/27/2015,5,2372.95,Australia,1
SO73925,6/27/2015,1,2384.07,United States,2
SO73926,6/27/2015,1,539.99,United States,2
SO73927,6/27/2015,2,574.98,United States,2
SO73928,6/27/2015,2,548.98,United States,2
SO73929,6/27/2015,5,628.45,Canada,1
SO73930,6/27/2015,3,563.77,United States,2
SO73931,6/27/2015,1,1120.49,United States,3
SO73932,6/27/2015,4,1764.96,United States,1
SO73933,6/27/2015,2,1709.98,Germany,2
SO73934,6/27/2015,2,1725.98,France,2
SO73935,6/27/2015,3,1775.47,United Kingdom,2
SO73936,6/27/2015,2,574.98,Germany,2
SO73937,6/27/2015,2,548.98,Germany,1
SO73938,6/27/2015,4,2433.04,Germany,2
SO73939,6/27/2015,2,771.34,Australia,2
SO73940,6/28/2015,3,2398.05,Australia,2
SO73941,6/28/2015,2,58.98,United States,2
SO73942,6/28/2015,3,64.97,Australia,1
SO73943,6/28/2015,2,27.28,Australia,1
SO73944,6/28/2015,2,28.98,Australia,1
SO73945,6/28/2015,2,6.28,Australia,2
SO73946,6/28/2015,3,69.97,Australia,2
SO73947,6/28/2015,2,76.97,Australia,2
SO73948,6/28/2015,2,7.28,Australia,1
SO73949,6/28/2015,1,34.99,Australia,2
SO73950,6/28/2015,3,63.47,Australia,2
SO73951,6/28/2015,2,62.94,Australia,2
SO73952,6/28/2015,2,2563.35,Germany,2
SO73953,6/28/2015,3,2487.33,France,1
SO73954,6/28/2015,1,8.99,Australia,4
SO73955,6/28/2015,1,2294.99,France,3
SO73956,6/28/2015,2,2439.99,United Kingdom,3
SO73957,6/28/2015,5,639.95,Germany,2
SO73958,6/28/2015,3,596.96,France,1
SO73959,6/28/2015,1,49.99,United States,4
SO73960,6/28/2015,4,27.96,Canada,1
SO73961,6/28/2015,3,78.97,United States,1
SO73962,6/28/2015,3,36.27,United States,1
SO73963,6/28/2015,3,33.43,United States,2
SO73964,6/28/2015,2,34.98,United States,3
SO73965,6/28/2015,1,29.99,United States,2
SO73966,6/28/2015,1,29.99,United States,4
SO73967,6/28/2015,4,160.23,United States,1
SO73968,6/28/2015,2,14.98,United States,2
SO73969,6/28/2015,1,9.99,United States,2
SO73970,6/28/2015,1,69.99,Canada,1
SO73971,6/28/2015,1,4.99,United States,3
SO73972,6/28/2015,1,4.99,United States,2
SO73973,6/28/2015,2,39.98,United States,3
SO73974,6/28/2015,2,39.98,United States,2
SO73975,6/28/2015,2,39.98,Canada,2
SO73976,6/28/2015,2,7.28,United States,3
SO73977,6/28/2015,2,56.97,Canada,2
SO73978,6/28/2015,3,63.97,Germany,2
SO73979,6/28/2015,2,38.98,France,2
SO73980,6/28/2015,3,36.27,United Kingdom,2
SO73981,6/28/2015,2,23.78,France,2
SO73982,6/28/2015,2,38.98,United Kingdom,2
SO73983,6/28/2015,1,4.99,United Kingdom,3
SO73984,6/28/2015,2,13.98,United Kingdom,2
SO73985,6/28/2015,2,59.98,United Kingdom,2
SO73986,6/28/2015,3,89.98,United States,1
SO73987,6/28/2015,3,49.97,United Kingdom,2
SO73988,6/28/2015,1,34.99,United Kingdom,2
SO73989,6/28/2015,4,2362.27,United States,2
SO73990,6/28/2015,4,2384.47,United States,1
SO73991,6/28/2015,2,2322.28,United States,2
SO73992,6/28/2015,2,2297.28,United States,1
SO73993,6/28/2015,4,2362.27,United States,1
SO73994,6/28/2015,4,2356.95,United States,1
SO73995,6/28/2015,3,848.47,United States,3
SO73996,6/28/2015,4,2404.91,United States,2
SO73997,6/28/2015,5,2436.45,United States,2
SO73998,6/28/2015,4,2423.48,Canada,1
SO73999,6/28/2015,4,2318.96,United States,2
SO74000,6/28/2015,3,2344.26,United States,1
SO74001,6/28/2015,2,1268.84,Germany,2
SO74002,6/28/2015,5,2461.03,Germany,1
SO74003,6/28/2015,2,2452.34,Australia,2
SO74004,6/28/2015,2,1155.48,Australia,1
SO74005,6/28/2015,2,1174.48,Australia,2
SO74006,6/28/2015,2,2419.06,Canada,2
SO74007,6/28/2015,3,2443.55,United States,1
SO74008,6/28/2015,1,539.99,United States,3
SO74009,6/28/2015,5,612.95,United States,1
SO74010,6/28/2015,2,603.49,United States,1
SO74011,6/28/2015,2,1145.48,United States,2
SO74012,6/28/2015,3,1179.97,United States,2
SO74013,6/28/2015,5,1193.95,United States,1
SO74014,6/28/2015,1,1120.49,United States,2
SO74015,6/28/2015,3,1183.47,United States,2
SO74016,6/28/2015,2,1170.48,Canada,2
SO74017,6/28/2015,1,1700.99,United States,4
SO74018,6/28/2015,4,1764.96,France,1
SO74019,6/28/2015,2,1155.48,Germany,3
SO74020,6/28/2015,3,1134.47,France,1
SO74021,6/28/2015,2,1174.48,Germany,1
SO74022,6/28/2015,2,1155.48,United Kingdom,2
SO74023,6/28/2015,3,1147.77,United Kingdom,1
SO74024,6/28/2015,4,1188.46,United Kingdom,1
SO74025,6/28/2015,1,2384.07,France,2
SO74027,6/28/2015,2,548.98,Australia,2
SO74028,6/28/2015,2,603.49,Australia,2
SO74029,6/29/2015,3,592.27,Australia,2
SO74030,6/29/2015,1,1700.99,Australia,1
SO74031,6/29/2015,1,7.95,Canada,2
SO74032,6/29/2015,2,59.98,Australia,2
SO74033,6/29/2015,1,24.99,Australia,2
SO74034,6/29/2015,4,135.46,Australia,2
SO74035,6/29/2015,1,53.99,Australia,3
SO74036,6/29/2015,2,2329.98,Germany,1
SO74037,6/29/2015,4,2369.97,Germany,1
SO74038,6/29/2015,3,2338.97,United Kingdom,1
SO74039,6/29/2015,4,2317.92,United Kingdom,1
SO74040,6/29/2015,4,2337.27,France,3
SO74041,6/29/2015,1,8.99,United States,3
SO74042,6/29/2015,1,24.99,Canada,2
SO74043,6/29/2015,3,36.27,United States,2
SO74044,6/29/2015,2,57.09,United States,1
SO74045,6/29/2015,2,34.98,United States,2
SO74046,6/29/2015,4,94.46,United States,1
SO74047,6/29/2015,4,74.46,United States,2
SO74048,6/29/2015,2,133.49,United States,2
SO74049,6/29/2015,2,119.98,Canada,2
SO74050,6/29/2015,1,4.99,United States,2
SO74051,6/29/2015,1,69.99,United States,2
SO74052,6/29/2015,2,39.98,United States,2
SO74053,6/29/2015,1,69.99,Germany,2
SO74054,6/29/2015,2,28.98,Germany,3
SO74055,6/29/2015,4,78.96,Germany,2
SO74056,6/29/2015,3,14.23,Germany,1
SO74057,6/29/2015,3,69.97,United Kingdom,2
SO74058,6/29/2015,3,42.97,Germany,2
SO74059,6/29/2015,3,42.28,United States,2
SO74060,6/29/2015,2,7.28,United Kingdom,1
SO74061,6/29/2015,4,96.96,Canada,2
SO74062,6/29/2015,4,99.47,United States,2
SO74063,6/29/2015,2,2329.98,United States,2
SO74064,6/29/2015,4,2389.96,United States,2
SO74065,6/29/2015,2,804.48,United States,2
SO74066,6/29/2015,3,848.47,United States,2
SO74067,6/29/2015,2,778.48,Canada,2
SO74068,6/29/2015,3,804.47,United States,2
SO74069,6/29/2015,3,609.97,Canada,2
SO74070,6/29/2015,2,2354.99,United States,1
SO74071,6/29/2015,2,1223.84,United Kingdom,2
SO74072,6/29/2015,1,742.35,United Kingdom,2
SO74073,6/29/2015,1,742.35,United Kingdom,2
SO74074,6/29/2015,2,777.34,Germany,2
SO74075,6/29/2015,3,2457.33,Australia,2
SO74076,6/29/2015,2,2478.34,Australia,1
SO74077,6/29/2015,1,2319.99,Australia,3
SO74078,6/29/2015,3,756.33,United States,2
SO74079,6/29/2015,5,2461.03,United States,1
SO74080,6/29/2015,4,1251.12,Canada,2
SO74081,6/29/2015,2,2438.06,United States,1
SO74082,6/29/2015,3,1179.97,United States,2
SO74083,6/29/2015,2,1155.48,United States,2
SO74084,6/29/2015,3,63.97,United States,2
SO74085,6/29/2015,4,1764.96,United States,2
SO74086,6/29/2015,4,1888.97,United States,1
SO74087,6/29/2015,3,1744.97,Germany,2
SO74088,6/29/2015,4,607.96,United Kingdom,2
SO74089,6/29/2015,1,539.99,Germany,1
SO74090,6/29/2015,1,539.99,France,2
SO74091,6/29/2015,4,562.96,France,2
SO74092,6/29/2015,4,2433.04,United Kingdom,1
SO74093,6/29/2015,1,742.35,Australia,2
SO74094,6/29/2015,2,574.98,Australia,2
SO74095,6/29/2015,3,1299.83,Australia,1
SO74096,6/30/2015,1,7.95,United States,2
SO74097,6/30/2015,1,24.99,Australia,2
SO74098,6/30/2015,1,21.98,Australia,3
SO74099,6/30/2015,2,85.48,Australia,1
SO74100,6/30/2015,5,184.26,Australia,2
SO74101,6/30/2015,2,39.98,Australia,2
SO74102,6/30/2015,2,7.28,Australia,1
SO74103,6/30/2015,2,14.98,Australia,2
SO74104,6/30/2015,4,2466.32,United Kingdom,1
SO74105,6/30/2015,4,98.96,Australia,2
SO74106,6/30/2015,1,2294.99,United Kingdom,3
SO74107,6/30/2015,4,2369.96,Germany,2
SO74108,6/30/2015,4,2343.96,United Kingdom,2
SO74109,6/30/2015,3,2359.97,United Kingdom,2
SO74110,6/30/2015,3,71.58,United States,2
SO74111,6/30/2015,4,40.22,United States,2
SO74112,6/30/2015,1,29.99,United States,1
SO74113,6/30/2015,2,14.98,Canada,2
SO74114,6/30/2015,3,23.97,United States,1
SO74115,6/30/2015,2,119.98,United States,2
SO74116,6/30/2015,2,78.98,United States,2
SO74117,6/30/2015,2,119.98,United States,1
SO74118,6/30/2015,3,64.47,Canada,1
SO74119,6/30/2015,1,4.99,Canada,2
SO74120,6/30/2015,3,32.27,United Kingdom,2
SO74121,6/30/2015,2,28.98,Germany,2
SO74122,6/30/2015,2,62.98,United Kingdom,1
SO74123,6/30/2015,3,27.77,France,1
SO74124,6/30/2015,1,21.49,France,2
SO74125,6/30/2015,4,138.48,United States,2
SO74126,6/30/2015,4,27.96,United Kingdom,1
SO74127,6/30/2015,3,2334.97,United States,1
SO74128,6/30/2015,4,2363.96,Canada,1
SO74129,6/30/2015,6,2409.95,United States,1
SO74130,6/30/2015,3,2475.97,Canada,2
SO74131,6/30/2015,2,2322.28,United States,2
SO74132,6/30/2015,1,2319.99,Canada,2
SO74133,6/30/2015,2,1243.84,United Kingdom,2
SO74134,6/30/2015,2,1249.84,Germany,1
SO74135,6/30/2015,4,791.32,France,2
SO74136,6/30/2015,3,2376.96,Australia,1
SO74137,6/30/2015,5,2490.18,Australia,1
SO74138,6/30/2015,2,1249.84,United States,2
SO74139,6/30/2015,4,2398.48,Australia,2
SO74140,6/30/2015,4,765.32,Canada,2
SO74141,6/30/2015,1,539.99,United States,1
SO74142,6/30/2015,2,1174.48,United States,2
SO74143,6/30/2015,4,578.46,United Kingdom,1
SO74144,6/30/2015,2,2419.06,Germany,2
SO74145,6/30/2015,1,2384.07,Australia,2
SO74146,6/30/2015,1,539.99,Australia,2
SO74147,6/30/2015,3,615.47,Australia,1
SO74148,7/1/2015,1,34.99,United States,2
SO74149,7/1/2015,2,27.28,Australia,2
SO74150,7/1/2015,2,28.98,Australia,3
SO74151,7/1/2015,3,36.96,Australia,2
SO74152,7/1/2015,2,25.48,Australia,2
SO74153,7/1/2015,1,4.99,Australia,1
SO74154,7/1/2015,1,24.49,Australia,2
SO74155,7/1/2015,2,58.98,Australia,2
SO74156,7/1/2015,1,2.29,Australia,2
SO74157,7/1/2015,1,34.99,United States,2
SO74158,7/1/2015,4,97.96,United States,2
SO74159,7/1/2015,2,23.78,United States,1
SO74160,7/1/2015,1,21.49,United States,1
SO74161,7/1/2015,3,33.43,Canada,2
SO74162,7/1/2015,3,100.09,United States,1
SO74163,7/1/2015,4,128.47,United States,2
SO74164,7/1/2015,2,36.59,Canada,2
SO74165,7/1/2015,3,86.58,United States,2
SO74166,7/1/2015,3,49.97,Canada,2
SO74167,7/1/2015,3,68.97,United States,2
SO74168,7/1/2015,2,123.98,United States,2
SO74169,7/1/2015,2,119.98,Canada,2
SO74170,7/1/2015,1,4.99,Canada,2
SO74171,7/1/2015,2,39.98,United States,2
SO74172,7/1/2015,2,71.97,Canada,2
SO74173,7/1/2015,1,4.99,France,2
SO74174,7/1/2015,1,24.99,France,2
SO74175,7/1/2015,1,21.98,United Kingdom,2
SO74176,7/1/2015,4,120.46,Germany,2
SO74177,7/1/2015,2,29.48,United Kingdom,1
SO74178,7/1/2015,1,4.99,Germany,2
SO74179,7/1/2015,2,23.78,Germany,3
SO74180,7/1/2015,2,59.98,France,3
SO74181,7/1/2015,3,88.98,France,1
SO74182,7/1/2015,3,45.24,Canada,1
SO74183,7/1/2015,1,35,Canada,1
SO74184,7/1/2015,3,74.98,Canada,2
SO74185,7/2/2015,1,7.95,United States,1
SO74186,7/2/2015,2,29.98,Australia,3
SO74187,7/2/2015,2,25.48,Australia,2
SO74188,7/2/2015,2,7.28,Australia,2
SO74189,7/2/2015,1,69.99,Australia,3
SO74190,7/2/2015,4,96.92,Australia,2
SO74191,7/2/2015,1,53.99,United States,3
SO74192,7/2/2015,2,6.28,Canada,1
SO74193,7/2/2015,2,38.98,United States,2
SO74194,7/2/2015,1,49.99,Canada,2
SO74195,7/2/2015,3,36.27,United States,1
SO74196,7/2/2015,3,64.97,Canada,2
SO74197,7/2/2015,3,64.97,United States,2
SO74198,7/2/2015,3,64.97,United States,2
SO74199,7/2/2015,3,37.27,Canada,1
SO74200,7/2/2015,3,23.97,Canada,1
SO74201,7/2/2015,3,23.97,Canada,1
SO74202,7/2/2015,2,14.98,United States,1
SO74203,7/2/2015,3,49.97,United States,1
SO74204,7/2/2015,2,13.98,Canada,3
SO74205,7/2/2015,1,4.99,Canada,3
SO74206,7/2/2015,3,89.97,Canada,1
SO74207,7/2/2015,3,91.58,United Kingdom,2
SO74208,7/2/2015,2,32.28,United Kingdom,2
SO74209,7/2/2015,2,38.98,Germany,2
SO74210,7/2/2015,4,47.96,France,1
SO74211,7/2/2015,2,39.98,United Kingdom,3
SO74212,7/2/2015,4,71.96,United States,1
SO74213,7/2/2015,2,7.28,Germany,1
SO74214,7/2/2015,2,37.29,United States,2
SO74215,7/2/2015,5,99.94,United States,2
SO74216,7/2/2015,4,71.95,United States,2
SO74217,7/2/2015,1,8.99,Germany,2
SO74218,7/2/2015,1,34.99,Germany,1
SO74219,7/3/2015,3,81.46,Australia,2
SO74220,7/3/2015,1,35,Australia,1
SO74221,7/3/2015,2,39.99,Australia,2
SO74222,7/3/2015,2,23.78,Australia,2
SO74223,7/3/2015,3,23.97,Australia,1
SO74224,7/3/2015,1,7.95,Australia,1
SO74225,7/3/2015,1,8.99,Australia,2
SO74226,7/3/2015,3,109.97,Canada,1
SO74227,7/3/2015,2,74.98,United States,2
SO74228,7/3/2015,3,49.97,Canada,2
SO74229,7/3/2015,2,119.98,United States,2
SO74230,7/3/2015,1,4.99,United States,1
SO74231,7/3/2015,2,58.98,Canada,2
SO74232,7/3/2015,1,34.99,United States,4
SO74234,7/3/2015,4,71.95,Canada,1
SO74235,7/3/2015,2,39.98,Germany,2
SO74236,7/3/2015,2,7.28,United Kingdom,4
SO74237,7/3/2015,4,83.97,United Kingdom,1
SO74238,7/3/2015,1,35,United Kingdom,2
SO74239,7/3/2015,1,69.99,France,2
SO74240,7/3/2015,2,27.28,United Kingdom,2
SO74241,7/3/2015,2,32.28,Germany,3
SO74242,7/3/2015,3,69.97,United Kingdom,2
SO74243,7/3/2015,2,6.28,Germany,2
SO74244,7/3/2015,3,68.97,United Kingdom,2
SO74245,7/3/2015,4,155.47,Canada,2
SO74246,7/3/2015,2,39.99,United States,2
SO74247,7/3/2015,4,124.97,United States,2
SO74248,7/3/2015,2,37.29,United States,1
SO74249,7/3/2015,2,24.27,Canada,2
SO74250,7/3/2015,4,115.95,Canada,2
SO74251,7/3/2015,3,74.98,United States,1
SO74252,7/3/2015,1,8.99,Germany,2
SO74253,7/4/2015,3,64.97,Australia,2
SO74254,7/4/2015,1,24.99,Australia,2
SO74255,7/4/2015,1,24.99,Australia,1
SO74256,7/4/2015,2,34.98,Australia,2
SO74257,7/4/2015,1,21.98,Australia,2
SO74258,7/4/2015,2,24.27,Australia,2
SO74259,7/4/2015,2,123.98,Australia,2
SO74260,7/4/2015,3,36.27,Australia,3
SO74261,7/4/2015,1,34.99,United States,4
SO74262,7/4/2015,2,7.28,United States,1
SO74263,7/4/2015,2,152.6,United States,2
SO74264,7/4/2015,2,32.28,United States,2
SO74265,7/4/2015,4,45.22,United States,2
SO74266,7/4/2015,1,69.99,United States,2
SO74267,7/4/2015,4,98.96,United States,2
SO74268,7/4/2015,2,7.28,Canada,2
SO74269,7/4/2015,2,123.98,United Kingdom,2
SO74270,7/4/2015,2,29.48,United Kingdom,1
SO74271,7/4/2015,3,47.97,France,1
SO74272,7/4/2015,2,39.98,Canada,1
SO74273,7/4/2015,2,29.48,France,1
SO74274,7/4/2015,3,84.47,France,2
SO74275,7/4/2015,2,13.98,France,1
SO74276,7/4/2015,2,56.97,Canada,1
SO74277,7/5/2015,2,46.47,Australia,2
SO74278,7/5/2015,2,123.98,Australia,1
SO74279,7/5/2015,3,78.48,Australia,2
SO74280,7/5/2015,1,7.95,Australia,1
SO74281,7/5/2015,1,3.99,Australia,3
SO74282,7/5/2015,3,58.47,United States,1
SO74283,7/5/2015,2,27.28,United States,2
SO74284,7/5/2015,3,35.23,United States,2
SO74285,7/5/2015,3,37.27,United States,2
SO74286,7/5/2015,3,64.97,United States,1
SO74287,7/5/2015,4,119.96,Canada,2
SO74288,7/5/2015,2,29.48,United States,2
SO74289,7/5/2015,2,14.98,United States,2
SO74290,7/5/2015,2,119.98,Canada,1
SO74291,7/5/2015,2,68.49,Canada,2
SO74292,7/5/2015,2,7.28,Canada,2
SO74293,7/5/2015,3,89.97,United States,2
SO74294,7/5/2015,1,4.99,United States,1
SO74295,7/5/2015,1,21.98,Canada,2
SO74296,7/5/2015,1,4.99,Germany,2
SO74297,7/5/2015,1,4.99,Germany,1
SO74298,7/5/2015,2,39.99,United Kingdom,2
SO74299,7/5/2015,3,42.28,United Kingdom,1
SO74300,7/5/2015,2,56.97,Germany,3
SO74301,7/5/2015,3,34.47,France,1
SO74302,7/5/2015,2,23.78,France,1
SO74303,7/5/2015,2,13.98,United Kingdom,1
SO74304,7/5/2015,1,4.99,Germany,2
SO74305,7/5/2015,2,33.98,France,2
SO74306,7/6/2015,3,77.48,Canada,2
SO74307,7/6/2015,1,24.99,Australia,2
SO74308,7/6/2015,4,110.95,Australia,1
SO74309,7/6/2015,1,21.98,Australia,2
SO74310,7/6/2015,1,159,Australia,1
